file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$SpliteratorTests,innerclass,5,5,0,5,3,1,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Sieve.java,io.vavr.collection.euler.Sieve,class,8,9,1,8,10,1,0,20,0,0.25,NaN,NaN,2,1,0,1,0,1,1,0,0,0,2,2,0,2,0,0,2,0,10,9,1,0,4,0,6,0,15,2,15,27,0,0,0,14,18,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/TreeSetTest.java,io.vavr.collection.TreeSetTest,class,22,24,2,22,61,6,0,86,1830,0.0,0.0,0.0,61,1,24,1,36,0,60,0,2,0,0,0,0,0,0,0,0,0,79,222,37,0,0,0,0,5,93,33,0,36,0,0,1,3,100,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/MatchTest.java,io.vavr.MatchTest,class,21,21,0,21,34,1,0,99,561,0.0,0.0,0.0,34,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,190,264,3,0,0,0,0,92,54,64,7,105,1,0,4,46,106,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler06Test.java,io.vavr.collection.euler.Euler06Test,class,4,5,1,4,4,1,0,11,6,0.0,NaN,NaN,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,0,0,0,0,8,0,1,1,0,0,0,1,46,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/PredicatesTest.java,io.vavr.PredicatesTest,class,5,5,0,5,29,1,0,37,166,0.73333335,0.0,0.0,25,0,25,0,0,0,25,0,0,0,3,3,0,3,0,0,3,0,50,99,0,0,1,0,0,16,45,9,1,13,0,0,0,5,73,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/concurrent/Task.java,io.vavr.concurrent.Task$SyncTask,interface,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/APITest.java,io.vavr.APITest$MatchPatternTests$ClzMatch,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$SequenceRightTests,innerclass,7,7,0,7,5,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,9,7,12,0,12,0,0,0,1,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction6Test.java,io.vavr.CheckedFunction6Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Either.java,io.vavr.control.Either,interface,21,74,53,21,66,3,0,53,861,1.0,0.0,0.0,42,9,0,0,0,42,42,0,0,0,1,0,0,0,0,1,0,0,51,505,44,1,0,0,0,34,1,3,0,5,2,0,5,4,257,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashSet.java,io.vavr.collection.HashSet$SerializationProxy,innerclass,4,4,0,4,8,1,0,11,0,0.5,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,2,30,1,2,0,0,0,2,3,8,0,6,1,0,0,0,93,26,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Validation.java,io.vavr.control.Validation$Builder,innerclass,9,9,0,9,3,1,0,4,0,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,58,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/TreeMap.java,io.vavr.collection.TreeMap$EntryComparator$Specific,innerclass,4,4,0,4,3,1,0,1,0,0.5,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,1,0,2,0,0,2,0,0,13,2,0,0,0,0,2,1,2,0,2,0,0,0,0,13,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,io.vavr.concurrent.FutureImpl,class,10,15,5,10,48,1,0,34,96,0.7891156,0.0,0.0,21,4,10,6,0,5,15,0,0,0,7,0,0,7,0,0,2,0,25,263,18,0,5,11,1,10,3,20,1,15,6,1,0,4,165,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For5Option,innerclass,9,9,0,9,2,1,0,7,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,18,1,0,0,0,0,1,0,5,0,10,0,0,0,5,45,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/TreeMultimap.java,io.vavr.collection.TreeMultimap,class,19,27,8,19,12,2,0,9,66,1.0,0.0,0.0,12,5,8,1,3,0,11,0,0,0,1,1,0,1,0,0,1,0,3,214,11,0,0,0,2,2,1,1,0,1,0,0,1,1,110,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/ArrayTest.java,io.vavr.collection.ArrayTest,class,22,24,2,22,51,6,0,68,1128,0.0,0.0,0.0,48,0,14,0,34,0,48,0,1,0,0,0,0,0,0,0,0,0,51,169,35,0,3,0,0,6,67,11,3,18,1,0,1,8,88,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/OutputTester.java,io.vavr.OutputTester,class,2,3,1,2,3,1,0,1,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/IntMod2.java,io.vavr.collection.IntMod2,class,1,5,4,1,7,1,0,3,4,0.4,0.0,0.0,5,0,4,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,1,18,4,0,2,0,1,0,1,1,2,1,0,0,0,0,26,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For1Try,innerclass,5,5,0,5,3,1,0,4,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,36,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For1Validation,innerclass,6,6,0,6,3,1,0,4,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,42,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For6Either,innerclass,11,11,0,11,2,1,0,8,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,20,1,0,0,0,0,1,0,6,0,12,0,0,0,6,54,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/collection/HashMultimapOfEntriesTest.java,io.vavr.collection.HashMultimapOfEntriesTest,class,10,10,0,10,40,1,0,32,780,0.0,0.0,0.0,40,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,50,602,0,0,0,0,0,440,700,40,0,40,0,0,0,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest$TestTemplateProvider,innerclass,4,4,0,4,3,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,25,3,0,0,0,0,0,0,0,0,1,1,2,0,1,16,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.IteratorModule$ConcatIterator,innerclass,5,5,0,5,11,2,0,6,2,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,4,0,0,4,0,0,0,0,2,64,5,2,4,0,0,0,0,13,0,6,3,0,1,0,17,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler25Test.java,io.vavr.collection.euler.Euler25Test,class,6,7,1,6,3,1,0,9,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,1,0,0,0,4,0,0,1,0,0,0,1,55,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API,class,199,232,33,199,271,1,0,253,36585,0.0,0.0,0.0,271,270,270,1,0,0,270,0,0,0,0,0,0,0,0,0,0,0,634,3967,264,0,0,0,0,533,0,0,0,74,0,2,99,18,424,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/collection/ArrayType.java,io.vavr.collection.ArrayType$ByteArrayType,innerclass,3,3,0,3,11,1,0,3,28,0.9583333,0.0,0.0,8,2,6,2,0,0,6,0,0,0,3,3,0,1,0,2,3,0,5,36,7,0,2,0,2,0,4,5,0,4,1,0,0,0,41,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/Value.java,io.vavr.Value,interface,47,157,110,47,148,1,0,132,3570,0.0,0.0,0.0,85,1,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,125,407,87,6,10,0,13,39,4,25,0,45,3,0,0,20,423,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function8Test.java,io.vavr.Function8Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/TreeMapTest.java,io.vavr.collection.TreeMapTest,class,22,23,1,22,52,5,0,111,1326,0.0,0.0,0.0,52,0,32,0,19,1,52,0,2,0,0,0,0,0,0,0,0,0,196,226,20,0,0,0,0,184,204,65,5,75,0,0,0,7,113,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For7List,innerclass,11,11,0,11,2,1,0,9,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,22,1,0,0,0,0,1,0,7,0,14,0,0,0,7,51,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous6,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For7Either,innerclass,12,12,0,12,2,1,0,9,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,22,1,0,0,0,0,1,0,7,0,14,0,0,0,7,57,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Tuple3Test.java,io.vavr.Tuple3Test,class,14,15,1,14,32,1,0,55,496,0.96875,0.0,0.0,32,0,30,2,0,0,30,0,0,0,1,0,0,1,0,0,0,0,51,173,2,0,0,0,0,19,162,55,0,64,0,0,0,5,74,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous5,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashMultimap.java,io.vavr.collection.HashMultimap$Builder,innerclass,14,14,0,14,26,1,0,28,251,0.9130435,0.0,0.0,23,0,22,1,0,0,22,0,2,0,2,0,0,2,0,0,2,0,13,100,23,3,0,0,0,8,0,13,0,12,1,0,0,1,107,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$TestTemplateProvider,innerclass,4,4,0,4,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,1,0,1,0,1,13,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For6Option,innerclass,10,10,0,10,2,1,0,8,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,20,1,0,0,0,0,1,0,6,0,12,0,0,0,6,48,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler18Test.java,io.vavr.collection.euler.Euler18Test,class,5,6,1,5,3,1,0,10,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,5,19,3,0,1,0,0,2,8,2,5,2,1,0,0,1,71,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous8,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/RedBlackTree.java,io.vavr.collection.RedBlackTree,interface,10,18,8,10,37,1,0,24,253,1.0,0.0,0.0,23,4,0,0,0,23,23,0,0,0,1,0,0,0,0,1,0,0,28,140,20,2,1,0,1,10,2,14,0,12,2,1,1,0,169,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous7,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy3List,innerclass,9,9,0,9,2,1,0,7,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,20,3,0,0,0,0,1,0,3,0,6,2,0,0,3,74,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/concurrent/Future.java,io.vavr.concurrent.Future,interface,24,53,29,24,91,1,0,135,2519,0.8108108,0.0,0.0,74,29,0,0,0,74,74,0,0,0,1,0,0,0,0,1,0,0,121,372,69,0,2,1,1,58,1,10,0,65,7,0,0,57,417,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/OptionTest.java,io.vavr.control.OptionTest,class,19,20,1,19,114,2,0,143,4753,0.0,0.0,0.0,98,0,93,0,5,0,98,0,1,0,0,0,0,0,0,0,0,0,169,408,5,0,12,2,0,47,110,55,4,77,2,0,1,49,160,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/TestComparators.java,io.vavr.TestComparators,class,0,3,3,0,2,1,0,1,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function4Test.java,io.vavr.Function4Test$ComposeTests,innerclass,4,4,0,4,4,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,20,0,8,4,8,0,0,0,4,17,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/AbstractSeqTest.java,io.vavr.collection.AbstractSeqTest$SomeInterface,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction3Test.java,io.vavr.CheckedFunction3Test,class,8,8,0,8,23,1,0,44,158,0.84999996,0.0,0.0,20,0,20,0,0,0,20,0,0,0,3,3,0,3,0,0,3,0,8,150,0,1,1,0,0,32,44,38,6,86,2,0,2,19,84,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/IndexedSeq.java,io.vavr.collection.IndexedSeq,interface,21,36,15,21,120,1,0,26,4950,1.0,0.0,0.0,100,1,0,0,0,100,100,0,0,0,1,0,0,0,0,1,0,0,17,232,24,5,1,0,1,11,12,20,6,24,4,2,0,4,220,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/collection/HashMapOfEntriesTest.java,io.vavr.collection.HashMapOfEntriesTest,class,3,3,0,3,10,1,0,15,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,97,0,0,0,0,0,110,120,10,0,10,0,0,0,0,20,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/JavaConverters.java,io.vavr.collection.JavaConverters$ListView$ListIterator,innerclass,6,6,0,6,16,2,0,6,21,0.0,0.0,0.0,7,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,1,3,0,2,8,9,4,3,1,0,0,0,32,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/AbstractSeqTest.java,io.vavr.collection.AbstractSeqTest,class,43,46,3,43,431,4,2,284,63190,0.0,0.0,0.0,356,0,327,0,29,0,356,29,0,0,0,0,0,0,0,0,0,0,116,1371,0,1,61,0,8,66,2299,159,12,266,1,0,3,150,295,1025,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/collection/ArrayType.java,io.vavr.collection.ArrayType$BooleanArrayType,innerclass,3,3,0,3,11,1,0,3,28,0.9583333,0.0,0.0,8,2,6,2,0,0,6,0,0,0,3,3,0,1,0,2,3,0,5,36,7,0,2,0,2,0,4,5,0,4,1,0,0,0,41,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function8Test.java,io.vavr.Function8Test$ComposeTests,innerclass,4,4,0,4,8,1,0,11,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,72,0,16,8,16,0,0,0,8,25,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction4Test.java,io.vavr.CheckedFunction4Test$ComposeTests,innerclass,4,4,0,4,4,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,20,0,8,4,8,0,0,0,4,18,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/ArrayTest.java,io.vavr.collection.ArrayTest$TransformTests,innerclass,6,6,0,6,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,2,0,0,0,1,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$TransformTests,innerclass,5,5,0,5,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,2,0,0,0,1,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/CheckedPredicateTest.java,io.vavr.CheckedPredicateTest,class,2,2,0,2,7,1,0,7,10,0.0,0.0,0.0,5,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,2,0,2,0,4,1,7,1,0,0,3,34,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction7Test.java,io.vavr.CheckedFunction7Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
