file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-google-sheets/src/test/java/com/facebook/presto/google/sheets/TestSheetsPlugin.java,com.facebook.presto.google.sheets.TestSheetsPlugin,class,8,10,2,8,2,1,0,10,1,0.5,0.0,0.0,2,1,1,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,1,14,1,0,0,0,0,4,0,5,0,5,0,0,0,0,33,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/spiller/TempStorageSingleStreamSpiller.java,com.facebook.presto.spiller.TempStorageSingleStreamSpiller$Anonymous1,anonymous,1,1,0,1,3,1,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,0,1,0,0,0,11,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-druid/src/main/java/com/facebook/presto/druid/zip/ZipFileEntry.java,com.facebook.presto.druid.zip.ZipFileEntry$Compression,enum,2,2,0,2,7,1,0,3,0,0.3,0.0,0.0,5,1,3,1,0,1,4,0,0,0,2,0,0,2,0,0,0,0,1,24,5,1,1,0,0,0,2,2,0,2,2,0,0,0,25,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark/src/main/java/com/facebook/presto/benchmark/VarBinaryMaxAggregationSqlBenchmark.java,com.facebook.presto.benchmark.VarBinaryMaxAggregationSqlBenchmark,class,6,8,2,6,2,4,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/execution/TestNodeScheduler.java,com.facebook.presto.execution.TestNodeScheduler$TestSplitRemote,innerclass,6,6,0,6,8,1,0,6,20,0.6875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,3,29,4,0,0,0,0,3,1,2,1,2,0,0,0,0,32,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/TestHivePartitionManager.java,com.facebook.presto.hive.TestHivePartitionManager,class,24,24,0,24,8,1,0,32,0,0.675,0.0,0.0,8,0,8,0,0,0,8,0,0,0,15,13,0,15,0,0,14,0,27,70,0,0,0,0,0,31,11,37,0,37,0,0,0,0,90,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/properties/LogicalPropertiesProviderImpl.java,com.facebook.presto.sql.planner.iterative.properties.LogicalPropertiesProviderImpl,class,23,24,1,23,43,1,0,47,85,0.78571427,0.0,0.0,14,0,14,0,0,0,14,0,0,0,1,0,0,1,0,0,1,0,19,122,14,0,1,0,49,17,1,21,0,26,1,0,0,5,200,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-parser/src/main/java/com/facebook/presto/sql/tree/Return.java,com.facebook.presto.sql.tree.Return,class,8,13,5,8,12,2,0,11,0,0.11111111,0.0,0.0,9,0,8,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,5,38,8,0,3,0,2,2,0,2,0,2,1,0,0,0,31,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/main/java/com/facebook/presto/hive/authentication/ImpersonatingHdfsAuthentication.java,com.facebook.presto.hive.authentication.ImpersonatingHdfsAuthentication,class,9,12,3,9,3,1,0,5,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/ProjectOffPushDownRule.java,com.facebook.presto.sql.planner.iterative.rule.ProjectOffPushDownRule,class,13,27,14,13,4,1,0,24,2,0.5,0.0,0.0,4,0,2,0,2,0,4,1,0,0,2,0,0,2,0,0,2,0,1,15,2,0,0,0,0,0,0,3,0,5,0,0,0,2,58,1025,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark/src/main/java/com/facebook/presto/benchmark/StatisticsBenchmark.java,com.facebook.presto.benchmark.StatisticsBenchmark$LongStdDevPopBenchmark,innerclass,2,2,0,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,15,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-oracle/src/main/java/com/facebook/presto/plugin/oracle/OracleClientModule.java,com.facebook.presto.plugin.oracle.OracleClientModule,class,10,11,1,10,2,1,0,10,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/optimizations/JoinNodeUtils.java,com.facebook.presto.sql.planner.optimizations.JoinNodeUtils,class,8,10,2,8,10,1,0,8,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,26,6,0,0,0,0,1,0,0,1,0,1,0,0,0,31,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/aggregation/TestApproximateCountDistinctDouble.java,com.facebook.presto.operator.aggregation.TestApproximateCountDistinctDouble,class,3,3,0,3,3,2,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/optimizations/RewriteIfOverAggregation.java,com.facebook.presto.sql.planner.optimizations.RewriteIfOverAggregation$Rewriter$IfExpressionExtractor,innerclass,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/test/java/com/facebook/presto/operator/TestPageBufferClient.java,com.facebook.presto.operator.TestPageBufferClient$StaticRequestProcessor,innerclass,3,3,0,3,3,1,0,3,0,0.33333334,NaN,NaN,3,0,1,2,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,21,1,0,0,1,0,2,2,3,0,3,1,0,0,0,13,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/scheduler/NodeSchedulerConfig.java,com.facebook.presto.execution.scheduler.NodeSchedulerConfig,class,9,12,3,9,24,1,0,0,252,0.91666675,0.0,0.0,24,0,24,0,0,0,24,0,0,0,12,0,0,12,0,0,0,0,0,104,24,0,0,0,0,26,10,23,2,12,0,0,2,0,114,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-cassandra/src/main/java/com/facebook/presto/cassandra/CassandraPageSinkProvider.java,com.facebook.presto.cassandra.CassandraPageSinkProvider,class,14,16,2,14,3,1,0,14,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,4,22,2,0,0,0,0,8,0,4,0,4,0,0,0,0,36,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark/src/test/java/com/facebook/presto/benchmark/BenchmarkInequalityJoin.java,com.facebook.presto.benchmark.BenchmarkInequalityJoin$Context,innerclass,5,5,0,5,3,1,0,4,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,2,18,1,0,0,0,0,16,2,5,2,4,0,0,0,0,31,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/geospatial/BingTile.java,com.facebook.presto.geospatial.BingTile,class,7,14,7,7,49,1,0,17,0,0.7058823,0.0,0.0,17,4,15,2,0,0,15,0,0,0,9,6,1,7,0,1,9,0,6,138,20,4,11,0,16,13,40,36,35,30,2,0,0,0,89,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/metadata/AbstractMockMetadata.java,com.facebook.presto.metadata.AbstractMockMetadata$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/metadata/AbstractMockMetadata.java,com.facebook.presto.metadata.AbstractMockMetadata$Anonymous2,anonymous,7,7,0,7,7,1,0,3,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/MaterializedViewPropertyManager.java,com.facebook.presto.metadata.MaterializedViewPropertyManager,class,1,6,5,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/transaction/NoOpTransactionManager.java,com.facebook.presto.transaction.NoOpTransactionManager,class,10,10,0,10,21,1,0,0,210,0.0,0.0,0.0,21,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark/src/main/java/com/facebook/presto/benchmark/StatisticsBenchmark.java,com.facebook.presto.benchmark.StatisticsBenchmark$DoubleStdDevBenchmark,innerclass,2,2,0,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/exchange/TestLocalExchange.java,com.facebook.presto.operator.exchange.TestLocalExchange,class,30,31,1,30,34,1,0,58,95,0.66956526,0.0,0.0,23,11,13,10,0,0,13,0,0,0,5,3,0,5,0,0,3,0,17,454,4,2,1,2,0,14,184,73,6,78,2,3,0,7,126,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/parquet/write/SingleLevelArraySchemaConverter.java,com.facebook.presto.hive.parquet.write.SingleLevelArraySchemaConverter,class,11,13,2,11,35,1,0,31,36,0.0,NaN,NaN,9,8,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,120,25,1,4,0,0,10,2,12,5,11,3,0,0,0,67,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/connector/system/SystemTransactionHandle.java,com.facebook.presto.connector.system.SystemTransactionHandle,class,7,11,4,7,11,1,0,11,0,0.375,0.0,0.0,8,0,7,0,0,1,8,0,0,0,3,0,0,3,0,0,3,0,9,42,8,0,3,0,0,11,0,7,0,4,1,0,0,2,26,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-benchmark-driver/src/main/java/com/facebook/presto/benchmark/driver/BenchmarkDriverOptions.java,com.facebook.presto.benchmark.driver.BenchmarkDriverOptions,class,7,9,2,7,8,1,0,22,0,0.8125,NaN,NaN,3,2,1,2,0,0,1,0,0,0,16,0,16,0,0,0,1,0,7,109,4,1,0,1,0,57,5,16,1,19,2,0,1,0,91,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/properties/KeyProperty.java,com.facebook.presto.sql.planner.iterative.properties.KeyProperty,class,4,6,2,4,23,1,0,26,0,0.07692308,0.0,0.0,13,5,13,0,0,0,13,0,0,0,1,0,0,1,0,0,1,0,11,79,12,6,0,0,3,3,0,14,0,9,2,0,0,1,139,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/main/java/com/facebook/presto/server/security/DefaultWebUiAuthenticationManager.java,com.facebook.presto.server.security.DefaultWebUiAuthenticationManager,class,4,6,2,4,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/execution/task/PrestoSparkTaskExecution.java,com.facebook.presto.spark.execution.task.PrestoSparkTaskExecution$Anonymous1,anonymous,6,6,0,6,4,1,0,8,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,2,0,2,0,5,0,4,1,0,0,0,20,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/SortExpressionExtractor.java,com.facebook.presto.sql.planner.SortExpressionExtractor,class,11,13,2,11,8,1,0,32,15,0.0,0.0,0.0,6,5,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,116,6,0,0,0,0,0,1,6,1,9,2,0,2,3,89,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/TableLayout.java,com.facebook.presto.metadata.TableLayout,class,14,24,10,14,13,1,0,15,0,0.53846157,0.0,0.0,13,1,13,0,0,0,13,0,0,0,4,0,0,4,0,0,4,0,5,79,12,0,0,0,0,4,0,4,0,5,0,0,1,1,28,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/iterative/rule/TestCombineApproxPercentileFunctions.java,com.facebook.presto.sql.planner.iterative.rule.TestCombineApproxPercentileFunctions,class,6,6,0,6,13,2,0,22,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,55,100,0,1,0,0,2,188,6,5,5,29,2,0,0,24,37,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/connector/system/TablePropertiesSystemTable.java,com.facebook.presto.connector.system.TablePropertiesSystemTable,class,4,6,2,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/execution/http/OkHttpHeaderName.java,com.facebook.presto.spark.execution.http.OkHttpHeaderName,class,1,8,7,1,8,1,0,4,0,0.0,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,2,25,6,0,3,0,0,0,0,2,0,2,1,0,0,0,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-verifier/src/test/java/com/facebook/presto/verifier/framework/TestJsonParseSafetyWrapper.java,com.facebook.presto.verifier.framework.TestJsonParseSafetyWrapper,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0,0,0,54,0,0,0,0,0,0,0,0,52,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/scheduler/NodeAssignmentStats.java,com.facebook.presto.execution.scheduler.NodeAssignmentStats,class,7,11,4,7,14,1,0,21,0,0.44444445,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,5,80,5,2,6,0,0,3,5,13,0,13,2,0,1,1,51,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/repartition/TestOptimizedPartitionedOutputOperator.java,com.facebook.presto.operator.repartition.TestOptimizedPartitionedOutputOperator$TestingPartitionedOutputBuffer,innerclass,9,9,0,9,3,2,0,6,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,1,0,0,0,0,0,0,1,0,2,0,0,0,1,16,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-parser/src/main/java/com/facebook/presto/sql/ReservedIdentifiers.java,com.facebook.presto.sql.ReservedIdentifiers,class,6,7,1,6,24,1,0,33,15,0.8333333,0.0,0.0,6,5,2,4,0,0,2,0,0,0,4,4,0,4,0,0,4,0,10,88,4,5,2,2,2,14,8,16,5,17,2,0,0,1,67,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/main/java/com/facebook/presto/hive/TransactionalMetadata.java,com.facebook.presto.hive.TransactionalMetadata,interface,4,15,11,4,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/TestRowExpressionFormatter.java,com.facebook.presto.sql.planner.TestRowExpressionFormatter,class,15,16,1,15,7,1,0,36,15,0.77551025,0.0,0.0,7,3,4,2,1,0,5,0,0,0,7,7,0,7,0,0,7,0,79,142,3,0,0,0,0,64,27,70,0,22,0,0,0,0,81,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/CrossJoinWithArrayNotContainsToAntiJoin.java,com.facebook.presto.sql.planner.iterative.rule.CrossJoinWithArrayNotContainsToAntiJoin,class,27,30,3,27,15,1,0,57,13,0.8333333,0.0,0.0,6,1,5,1,0,0,5,0,0,0,5,3,0,4,0,1,4,0,23,78,9,1,1,0,4,8,5,34,0,35,2,0,0,2,144,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/buffer/SerializedPageReference.java,com.facebook.presto.execution.buffer.SerializedPageReference,class,5,14,9,5,18,1,0,19,10,0.6875,0.0,0.0,8,1,7,1,0,0,7,0,0,0,4,1,0,4,0,0,3,0,5,62,6,1,3,0,0,9,8,13,0,9,4,0,1,0,57,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/scheduler/NetworkLocation.java,com.facebook.presto.execution.scheduler.NetworkLocation,class,1,7,6,1,11,1,0,12,0,0.5,0.0,0.0,8,1,7,1,0,0,7,0,0,0,2,1,1,1,0,0,2,0,2,36,8,0,3,0,0,4,0,3,1,3,1,0,0,0,56,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/TestHivePageSourceProvider.java,com.facebook.presto.hive.TestHivePageSourceProvider$MockOrcSelectivePageSourceFactory,innerclass,17,17,0,17,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,25,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/NodeTaskMap.java,com.facebook.presto.execution.NodeTaskMap$NodeTasks$AccumulatedTaskStatsTracker,innerclass,4,4,0,4,11,1,0,9,0,0.5,0.0,0.0,4,0,2,1,0,1,3,0,0,1,6,0,0,6,0,0,4,0,3,49,5,0,2,0,1,5,13,14,6,12,1,0,0,0,45,10,1
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/query/TestColumnMask.java,com.facebook.presto.sql.query.TestColumnMask,class,16,16,0,16,16,1,0,25,0,0.5069444,0.0,0.0,16,0,16,0,0,0,16,0,0,0,9,7,0,9,0,0,7,0,66,217,0,0,0,0,0,201,2,19,1,20,1,0,0,27,129,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hudi/src/test/java/com/facebook/presto/hudi/TestHudiPartitionManager.java,com.facebook.presto.hudi.TestHudiPartitionManager,class,18,18,0,18,1,1,0,14,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,10,8,0,10,0,0,10,0,10,18,0,0,0,0,0,11,2,13,0,13,0,0,0,0,63,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-matching/src/main/java/com/facebook/presto/matching/PatternVisitor.java,com.facebook.presto.matching.PatternVisitor,interface,6,13,7,6,7,1,0,2,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,1,0,1,1,0,0,0,14,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/LiteralInterpreter.java,com.facebook.presto.sql.planner.LiteralInterpreter,class,34,36,2,34,27,2,0,21,6,0.0,0.0,0.0,4,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,165,20,0,1,1,5,4,0,5,1,5,3,0,1,0,68,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/TopNOperator.java,com.facebook.presto.operator.TopNOperator$TopNOperatorFactory,innerclass,9,9,0,9,4,1,0,8,0,0.2857143,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,0,0,7,0,0,6,0,4,28,2,0,0,0,0,5,0,8,0,8,0,0,0,0,33,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-geospatial-toolkit/src/main/java/com/facebook/presto/geospatial/serde/GeometrySerializationType.java,com.facebook.presto.geospatial.serde.GeometrySerializationType,enum,2,6,4,2,12,1,0,0,0,0.375,0.0,0.0,4,1,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,35,10,0,0,0,0,1,16,2,1,2,1,0,0,0,29,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-db-session-property-manager/src/test/java/com/facebook/presto/session/db/TestDbSessionPropertyManagerMariadb.java,com.facebook.presto.session.db.TestDbSessionPropertyManagerMariadb,class,1,1,0,1,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/main/java/com/facebook/presto/server/security/oauth2/OAuth2ServiceModule.java,com.facebook.presto.server.security.oauth2.OAuth2ServiceModule,class,25,27,2,25,8,2,0,20,28,0.0,0.0,0.0,8,0,3,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,1,0,0,0,1,0,0,0,1,54,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/DistinctLimitOperator.java,com.facebook.presto.operator.DistinctLimitOperator,class,13,15,2,13,33,1,0,38,20,0.77272725,0.0,0.0,12,0,8,4,0,0,8,0,0,0,11,0,0,11,0,0,5,0,10,149,14,1,9,0,2,4,12,25,3,17,3,0,1,0,77,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/aggregation/TestStateCompiler.java,com.facebook.presto.operator.aggregation.TestStateCompiler$TestAccumulatorAmbiguousConstructor,innerclass,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/main/java/com/facebook/presto/hive/HiveBucketHandle.java,com.facebook.presto.hive.HiveBucketHandle,class,4,15,11,4,7,1,0,6,5,0.61111116,0.0,0.0,6,1,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,3,25,5,0,1,0,0,4,2,3,0,3,0,0,0,0,22,1,0
