repo_name,link,stars,most_recent_activity,age_days,has_ai_policy,has_ai_policy_label,age_years,language
binwiederhier/ntfy,https://github.com/binwiederhier/ntfy,29892,2026-04-23T00:42:45Z,1646,Without AI Policy,Sem politica de IA,4.50958904109589,Linguagem desconhecida
hashicorp/consul,https://github.com/hashicorp/consul,29864,2026-04-26T19:09:30Z,4556,Without AI Policy,Sem politica de IA,12.482191780821918,Go
flameshot-org/flameshot,https://github.com/flameshot-org/flameshot,29778,2026-04-25T07:27:18Z,3273,Without AI Policy,Sem politica de IA,8.967123287671233,Linguagem desconhecida
yuliskov/SmartTube,https://github.com/yuliskov/SmartTube,29769,2026-04-27T01:54:17Z,2098,Without AI Policy,Sem politica de IA,5.747945205479452,Linguagem desconhecida
gethomepage/homepage,https://github.com/gethomepage/homepage,29768,2026-04-27T01:02:42Z,1341,With AI Policy,Com politica de IA,3.673972602739726,Linguagem desconhecida
apolloconfig/apollo,https://github.com/apolloconfig/apollo,29760,2026-04-18T08:17:42Z,3705,Without AI Policy,Sem politica de IA,10.150684931506849,Java
helm/helm,https://github.com/helm/helm,29746,2026-04-26T14:20:52Z,3856,Without AI Policy,Sem politica de IA,10.564383561643835,Linguagem desconhecida
sampotts/plyr,https://github.com/sampotts/plyr,29746,2026-01-03T16:10:02Z,4089,Without AI Policy,Sem politica de IA,11.202739726027398,JavaScript
feder-cr/Jobs_Applier_AI_Agent_AIHawk,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,29717,2025-11-16T14:51:13Z,630,With AI Policy,Com politica de IA,1.726027397260274,Linguagem desconhecida
karpathy/llm.c,https://github.com/karpathy/llm.c,29709,2025-06-26T17:03:40Z,748,Without AI Policy,Sem politica de IA,2.0493150684931507,Linguagem desconhecida
alibaba/canal,https://github.com/alibaba/canal,29672,2026-04-23T06:23:00Z,4851,Without AI Policy,Sem politica de IA,13.29041095890411,Linguagem desconhecida
vuejs/vue-cli,https://github.com/vuejs/vue-cli,29595,2025-08-21T10:56:30Z,3774,Without AI Policy,Sem politica de IA,10.33972602739726,Linguagem desconhecida
gitroomhq/postiz-app,https://github.com/gitroomhq/postiz-app,29586,2026-04-26T12:49:40Z,1023,With AI Policy,Com politica de IA,2.802739726027397,Linguagem desconhecida
statelyai/xstate,https://github.com/statelyai/xstate,29544,2026-04-26T17:24:08Z,3877,Without AI Policy,Sem politica de IA,10.621917808219179,Linguagem desconhecida
bytedance/UI-TARS-desktop,https://github.com/bytedance/UI-TARS-desktop,29535,2026-03-27T02:06:17Z,462,Without AI Policy,Sem politica de IA,1.2657534246575342,Linguagem desconhecida
datawhalechina/happy-llm,https://github.com/datawhalechina/happy-llm,29506,2026-03-16T02:21:33Z,698,Without AI Policy,Sem politica de IA,1.9123287671232876,Linguagem desconhecida
Pierian-Data/Complete-Python-3-Bootcamp,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,29506,2025-06-24T04:54:16Z,2995,Without AI Policy,Sem politica de IA,8.205479452054794,Linguagem desconhecida
atuinsh/atuin,https://github.com/atuinsh/atuin,29496,2026-04-24T22:05:41Z,2030,Without AI Policy,Sem politica de IA,5.561643835616438,Linguagem desconhecida
MetaCubeX/mihomo,https://github.com/MetaCubeX/mihomo,29462,2026-04-26T02:12:42Z,1802,Without AI Policy,Sem politica de IA,4.936986301369863,Linguagem desconhecida
lightpanda-io/browser,https://github.com/lightpanda-io/browser,29444,2026-04-27T02:22:11Z,1174,Without AI Policy,Sem politica de IA,3.2164383561643834,Linguagem desconhecida
chubin/wttr.in,https://github.com/chubin/wttr.in,29442,2026-04-24T21:56:54Z,3774,Without AI Policy,Sem politica de IA,10.33972602739726,Linguagem desconhecida
standard/standard,https://github.com/standard/standard,29441,2025-07-11T08:28:23Z,4108,Without AI Policy,Sem politica de IA,11.254794520547945,Linguagem desconhecida
MichaelCade/90DaysOfDevOps,https://github.com/MichaelCade/90DaysOfDevOps,29438,2026-04-12T05:25:44Z,1582,Without AI Policy,Sem politica de IA,4.3342465753424655,Linguagem desconhecida
composer/composer,https://github.com/composer/composer,29385,2026-04-20T21:20:08Z,5436,Without AI Policy,Sem politica de IA,14.893150684931507,Linguagem desconhecida
JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,29354,2025-12-05T12:23:12Z,2234,Without AI Policy,Sem politica de IA,6.120547945205479,Linguagem desconhecida
barry-ran/QtScrcpy,https://github.com/barry-ran/QtScrcpy,29316,2026-04-03T06:36:21Z,2499,Without AI Policy,Sem politica de IA,6.846575342465753,Linguagem desconhecida
github/github-mcp-server,https://github.com/github/github-mcp-server,29272,2026-04-24T18:08:26Z,418,Without AI Policy,Sem politica de IA,1.1452054794520548,Linguagem desconhecida
AtsushiSakai/PythonRobotics,https://github.com/AtsushiSakai/PythonRobotics,29260,2026-04-20T21:59:55Z,3688,Without AI Policy,Sem politica de IA,10.104109589041096,Linguagem desconhecida
luongnv89/claude-howto,https://github.com/luongnv89/claude-howto,29176,2026-04-26T22:50:57Z,170,Without AI Policy,Sem politica de IA,0.4657534246575342,Linguagem desconhecida
alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,29106,2026-04-20T06:51:44Z,3068,Without AI Policy,Sem politica de IA,8.405479452054795,Linguagem desconhecida
the1812/Bilibili-Evolved,https://github.com/the1812/Bilibili-Evolved,29101,2026-04-25T03:23:38Z,2841,Without AI Policy,Sem politica de IA,7.7835616438356166,Linguagem desconhecida
jitsi/jitsi-meet,https://github.com/jitsi/jitsi-meet,29083,2026-04-26T22:25:33Z,4514,Without AI Policy,Sem politica de IA,12.367123287671232,Linguagem desconhecida
QuantumNous/new-api,https://github.com/QuantumNous/new-api,29080,2026-04-26T14:12:23Z,898,Without AI Policy,Sem politica de IA,2.4602739726027396,Linguagem desconhecida
hiddify/hiddify-app,https://github.com/hiddify/hiddify-app,29078,2026-04-01T20:57:52Z,1071,Without AI Policy,Sem politica de IA,2.9342465753424656,Linguagem desconhecida
pmndrs/react-spring,https://github.com/pmndrs/react-spring,29075,2026-04-23T17:11:58Z,2972,Without AI Policy,Sem politica de IA,8.142465753424657,Linguagem desconhecida
python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,29065,2026-04-26T01:57:30Z,3946,Without AI Policy,Sem politica de IA,10.810958904109588,Linguagem desconhecida
heroui-inc/heroui,https://github.com/heroui-inc/heroui,29051,2026-04-25T18:59:05Z,1830,Without AI Policy,Sem politica de IA,5.013698630136986,Linguagem desconhecida
postcss/postcss,https://github.com/postcss/postcss,28976,2026-04-26T14:22:42Z,4597,Without AI Policy,Sem politica de IA,12.594520547945205,Linguagem desconhecida
router-for-me/CLIProxyAPI,https://github.com/router-for-me/CLIProxyAPI,28973,2026-04-26T15:30:13Z,299,Without AI Policy,Sem politica de IA,0.8191780821917808,Linguagem desconhecida
immerjs/immer,https://github.com/immerjs/immer,28926,2026-04-14T01:20:21Z,3040,Without AI Policy,Sem politica de IA,8.32876712328767,Linguagem desconhecida
rxhanson/Rectangle,https://github.com/rxhanson/Rectangle,28916,2026-04-20T15:48:06Z,2501,Without AI Policy,Sem politica de IA,6.852054794520548,Linguagem desconhecida
hpcaitech/Open-Sora,https://github.com/hpcaitech/Open-Sora,28910,2026-04-09T01:52:40Z,796,Without AI Policy,Sem politica de IA,2.180821917808219,Linguagem desconhecida
tastejs/todomvc,https://github.com/tastejs/todomvc,28907,2025-06-23T17:35:04Z,5441,Without AI Policy,Sem politica de IA,14.906849315068493,Linguagem desconhecida
emilk/egui,https://github.com/emilk/egui,28871,2026-04-24T09:58:55Z,2660,Without AI Policy,Sem politica de IA,7.287671232876712,Linguagem desconhecida
t3-oss/create-t3-app,https://github.com/t3-oss/create-t3-app,28861,2025-12-13T10:39:23Z,1433,Without AI Policy,Sem politica de IA,3.926027397260274,Linguagem desconhecida
chatwoot/chatwoot,https://github.com/chatwoot/chatwoot,28845,2026-04-26T16:53:39Z,2447,Without AI Policy,Sem politica de IA,6.704109589041096,Linguagem desconhecida
233boy/v2ray,https://github.com/233boy/v2ray,28832,2026-01-15T00:50:11Z,3081,Without AI Policy,Sem politica de IA,8.441095890410958,Linguagem desconhecida
GitbookIO/gitbook,https://github.com/GitbookIO/gitbook,28802,2026-04-24T19:08:21Z,4409,Without AI Policy,Sem politica de IA,12.07945205479452,Linguagem desconhecida
ossrs/srs,https://github.com/ossrs/srs,28770,2026-04-23T11:25:48Z,4015,Without AI Policy,Sem politica de IA,11.0,Linguagem desconhecida
swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,28767,2026-04-21T00:02:23Z,5399,Without AI Policy,Sem politica de IA,14.791780821917808,Linguagem desconhecida
asmvik/yabai,https://github.com/asmvik/yabai,28740,2026-04-26T13:41:19Z,2549,Without AI Policy,Sem politica de IA,6.983561643835617,Linguagem desconhecida
Ebazhanov/linkedin-skill-assessments-quizzes,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,28725,2026-04-26T14:00:19Z,2479,Without AI Policy,Sem politica de IA,6.791780821917809,Linguagem desconhecida
signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,28697,2026-04-22T19:01:00Z,5246,Without AI Policy,Sem politica de IA,14.372602739726027,Linguagem desconhecida
gabime/spdlog,https://github.com/gabime/spdlog,28694,2026-04-18T18:58:37Z,4195,Without AI Policy,Sem politica de IA,11.493150684931507,Linguagem desconhecida
voideditor/void,https://github.com/voideditor/void,28657,2026-01-12T09:57:57Z,593,Without AI Policy,Sem politica de IA,1.6246575342465754,Linguagem desconhecida
lbjlaq/Antigravity-Manager,https://github.com/lbjlaq/Antigravity-Manager,28633,2026-04-19T08:09:21Z,151,Without AI Policy,Sem politica de IA,0.4136986301369863,Linguagem desconhecida
nrwl/nx,https://github.com/nrwl/nx,28603,2026-04-27T02:01:00Z,3180,Without AI Policy,Sem politica de IA,8.712328767123287,Linguagem desconhecida
kenwheeler/slick,https://github.com/kenwheeler/slick,28590,2026-03-11T20:15:21Z,4417,Without AI Policy,Sem politica de IA,12.101369863013698,Linguagem desconhecida
Genesis-Embodied-AI/Genesis,https://github.com/Genesis-Embodied-AI/Genesis,28575,2026-04-26T08:35:59Z,908,Without AI Policy,Sem politica de IA,2.4876712328767123,Linguagem desconhecida
onyx-dot-app/onyx,https://github.com/onyx-dot-app/onyx,28560,2026-04-27T02:35:31Z,1095,With AI Policy,Com politica de IA,3.0,Linguagem desconhecida
521xueweihan/GitHub520,https://github.com/521xueweihan/GitHub520,28553,2026-04-27T00:52:44Z,2174,Without AI Policy,Sem politica de IA,5.956164383561644,Linguagem desconhecida
sipeed/picoclaw,https://github.com/sipeed/picoclaw,28551,2026-04-27T01:45:53Z,81,With AI Policy,Com politica de IA,0.2219178082191781,Linguagem desconhecida
tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,28548,2026-04-13T16:12:31Z,2048,Without AI Policy,Sem politica de IA,5.610958904109589,Linguagem desconhecida
deepinsight/insightface,https://github.com/deepinsight/insightface,28539,2026-03-29T11:01:56Z,3160,Without AI Policy,Sem politica de IA,8.657534246575343,Linguagem desconhecida
getredash/redash,https://github.com/getredash/redash,28538,2026-04-19T07:47:09Z,4563,Without AI Policy,Sem politica de IA,12.501369863013698,Linguagem desconhecida
abiosoft/colima,https://github.com/abiosoft/colima,28497,2026-04-21T15:56:49Z,1695,Without AI Policy,Sem politica de IA,4.6438356164383565,Linguagem desconhecida
micro-editor/micro,https://github.com/micro-editor/micro,28493,2026-04-27T00:43:49Z,3699,Without AI Policy,Sem politica de IA,10.134246575342466,Linguagem desconhecida
opentofu/opentofu,https://github.com/opentofu/opentofu,28482,2026-04-26T11:38:37Z,984,Without AI Policy,Sem politica de IA,2.695890410958904,Linguagem desconhecida
shengxinjing/programmer-job-blacklist,https://github.com/shengxinjing/programmer-job-blacklist,28411,2026-02-27T02:34:40Z,3592,Without AI Policy,Sem politica de IA,9.841095890410958,Linguagem desconhecida
celery/celery,https://github.com/celery/celery,28410,2026-04-26T22:43:48Z,6211,Without AI Policy,Sem politica de IA,17.016438356164382,Linguagem desconhecida
goharbor/harbor,https://github.com/goharbor/harbor,28354,2026-04-26T08:40:31Z,3741,Without AI Policy,Sem politica de IA,10.24931506849315,Linguagem desconhecida
jj-vcs/jj,https://github.com/jj-vcs/jj,28351,2026-04-26T11:13:01Z,1955,With AI Policy,Com politica de IA,5.3561643835616435,Linguagem desconhecida
dmlc/xgboost,https://github.com/dmlc/xgboost,28321,2026-04-24T00:53:38Z,4462,Without AI Policy,Sem politica de IA,12.224657534246575,Linguagem desconhecida
reflex-dev/reflex,https://github.com/reflex-dev/reflex,28310,2026-04-27T01:26:11Z,1279,With AI Policy,Com politica de IA,3.504109589041096,Linguagem desconhecida
requarks/wiki,https://github.com/requarks/wiki,28237,2026-04-20T10:07:25Z,3540,Without AI Policy,Sem politica de IA,9.698630136986301,Linguagem desconhecida
nextauthjs/next-auth,https://github.com/nextauthjs/next-auth,28211,2026-04-14T21:43:37Z,3011,Without AI Policy,Sem politica de IA,8.24931506849315,Linguagem desconhecida
alibaba/druid,https://github.com/alibaba/druid,28199,2026-04-22T06:07:52Z,5288,Without AI Policy,Sem politica de IA,14.487671232876712,Linguagem desconhecida
ValdikSS/GoodbyeDPI,https://github.com/ValdikSS/GoodbyeDPI,28195,2026-01-19T12:59:23Z,3267,Without AI Policy,Sem politica de IA,8.95068493150685,Linguagem desconhecida
fyne-io/fyne,https://github.com/fyne-io/fyne,28186,2026-04-23T14:23:17Z,3003,Without AI Policy,Sem politica de IA,8.227397260273973,Linguagem desconhecida
mobxjs/mobx,https://github.com/mobxjs/mobx,28185,2026-03-12T10:50:48Z,4061,Without AI Policy,Sem politica de IA,11.126027397260273,Linguagem desconhecida
google/python-fire,https://github.com/google/python-fire,28184,2026-04-01T09:05:35Z,3351,Without AI Policy,Sem politica de IA,9.180821917808219,Linguagem desconhecida
huggingface/agents-course,https://github.com/huggingface/agents-course,28182,2026-04-17T09:15:57Z,465,Without AI Policy,Sem politica de IA,1.273972602739726,Linguagem desconhecida
caolan/async,https://github.com/caolan/async,28173,2026-02-01T15:33:10Z,5808,Without AI Policy,Sem politica de IA,15.912328767123288,Linguagem desconhecida
taichi-dev/taichi,https://github.com/taichi-dev/taichi,28170,2026-04-06T19:37:14Z,3440,Without AI Policy,Sem politica de IA,9.424657534246576,Linguagem desconhecida
Z-Siqi/Clash-for-Windows_Chinese,https://github.com/Z-Siqi/Clash-for-Windows_Chinese,28136,2025-06-26T05:13:29Z,1833,Without AI Policy,Sem politica de IA,5.021917808219178,Linguagem desconhecida
stanford-oval/storm,https://github.com/stanford-oval/storm,28131,2025-09-30T18:07:21Z,763,Without AI Policy,Sem politica de IA,2.0904109589041098,Linguagem desconhecida
projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,28089,2026-04-27T02:11:08Z,2214,Without AI Policy,Sem politica de IA,6.065753424657534,Linguagem desconhecida
jashkenas/backbone,https://github.com/jashkenas/backbone,28082,2026-04-22T17:12:03Z,5687,Without AI Policy,Sem politica de IA,15.580821917808219,Linguagem desconhecida
JedWatson/react-select,https://github.com/JedWatson/react-select,28040,2025-07-11T12:49:28Z,4261,Without AI Policy,Sem politica de IA,11.673972602739726,Linguagem desconhecida
better-auth/better-auth,https://github.com/better-auth/better-auth,28006,2026-04-27T00:39:52Z,707,With AI Policy,Com politica de IA,1.936986301369863,Linguagem desconhecida
envoyproxy/envoy,https://github.com/envoyproxy/envoy,27899,2026-04-27T01:15:52Z,3548,With AI Policy,Com politica de IA,9.72054794520548,Linguagem desconhecida
Budibase/budibase,https://github.com/Budibase/budibase,27873,2026-04-26T19:28:14Z,2515,Without AI Policy,Sem politica de IA,6.890410958904109,Linguagem desconhecida
DayuanJiang/next-ai-draw-io,https://github.com/DayuanJiang/next-ai-draw-io,27862,2026-04-26T04:35:23Z,399,With AI Policy,Com politica de IA,1.093150684931507,Linguagem desconhecida
microsoft/semantic-kernel,https://github.com/microsoft/semantic-kernel,27788,2026-04-23T08:39:09Z,1154,Without AI Policy,Sem politica de IA,3.1616438356164385,Linguagem desconhecida
ArchiveBox/ArchiveBox,https://github.com/ArchiveBox/ArchiveBox,27296,2026-04-24T05:18:33Z,3278,Without AI Policy,Sem politica de IA,8.98082191780822,Linguagem desconhecida
QwenLM/Qwen3,https://github.com/QwenLM/Qwen3,27167,2026-01-09T03:05:47Z,811,Without AI Policy,Sem politica de IA,2.221917808219178,Linguagem desconhecida
HumanSignal/label-studio,https://github.com/HumanSignal/label-studio,27140,2026-04-27T00:20:49Z,2504,With AI Policy,Com politica de IA,6.86027397260274,Linguagem desconhecida
ajaxorg/ace,https://github.com/ajaxorg/ace,27132,2026-04-21T19:31:34Z,5660,Without AI Policy,Sem politica de IA,15.506849315068493,Linguagem desconhecida
quasarframework/quasar,https://github.com/quasarframework/quasar,27130,2026-04-24T14:47:29Z,3856,Without AI Policy,Sem politica de IA,10.564383561643835,Linguagem desconhecida
hashicorp/vagrant,https://github.com/hashicorp/vagrant,27125,2026-04-20T07:22:20Z,5939,Without AI Policy,Sem politica de IA,16.27123287671233,Linguagem desconhecida
Stability-AI/generative-models,https://github.com/Stability-AI/generative-models,27118,2025-12-16T08:36:18Z,1040,Without AI Policy,Sem politica de IA,2.8493150684931505,Linguagem desconhecida
linshenkx/prompt-optimizer,https://github.com/linshenkx/prompt-optimizer,27093,2026-04-27T01:57:04Z,438,Without AI Policy,Sem politica de IA,1.2,Linguagem desconhecida
OpenZeppelin/openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts,27074,2026-04-24T08:40:55Z,3555,Without AI Policy,Sem politica de IA,9.73972602739726,Linguagem desconhecida
invoke-ai/InvokeAI,https://github.com/invoke-ai/InvokeAI,27057,2026-04-27T02:16:35Z,1349,Without AI Policy,Sem politica de IA,3.695890410958904,Linguagem desconhecida
microsoft/vcpkg,https://github.com/microsoft/vcpkg,26954,2026-04-26T02:51:15Z,3510,Without AI Policy,Sem politica de IA,9.616438356164384,Linguagem desconhecida
huggingface/smolagents,https://github.com/huggingface/smolagents,26911,2026-04-24T12:40:38Z,507,Without AI Policy,Sem politica de IA,1.389041095890411,Linguagem desconhecida
srbhr/Resume-Matcher,https://github.com/srbhr/Resume-Matcher,26832,2026-04-24T16:09:41Z,2209,Without AI Policy,Sem politica de IA,6.052054794520548,Linguagem desconhecida
Wox-launcher/Wox,https://github.com/Wox-launcher/Wox,26696,2026-04-26T15:14:13Z,4511,Without AI Policy,Sem politica de IA,12.35890410958904,Linguagem desconhecida
Molunerfinn/PicGo,https://github.com/Molunerfinn/PicGo,26659,2026-04-11T11:42:22Z,3057,Without AI Policy,Sem politica de IA,8.375342465753425,Linguagem desconhecida
marmelab/react-admin,https://github.com/marmelab/react-admin,26658,2026-04-21T22:34:48Z,3574,Without AI Policy,Sem politica de IA,9.791780821917808,Linguagem desconhecida
ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,26581,2026-04-16T12:24:54Z,3218,Without AI Policy,Sem politica de IA,8.816438356164383,Linguagem desconhecida
cloudflare/pingora,https://github.com/cloudflare/pingora,26503,2026-04-24T21:04:23Z,1087,Without AI Policy,Sem politica de IA,2.978082191780822,Linguagem desconhecida
koreader/koreader,https://github.com/koreader/koreader,26499,2026-04-26T23:38:41Z,4781,Without AI Policy,Sem politica de IA,13.098630136986301,Linguagem desconhecida
sgl-project/sglang,https://github.com/sgl-project/sglang,26488,2026-04-27T02:13:10Z,839,With AI Policy,Com politica de IA,2.2986301369863016,Linguagem desconhecida
aishwaryanr/awesome-generative-ai-guide,https://github.com/aishwaryanr/awesome-generative-ai-guide,26382,2026-04-24T19:08:00Z,810,Without AI Policy,Sem politica de IA,2.219178082191781,Linguagem desconhecida
ungoogled-software/ungoogled-chromium,https://github.com/ungoogled-software/ungoogled-chromium,26378,2026-04-24T18:28:53Z,3971,Without AI Policy,Sem politica de IA,10.87945205479452,Linguagem desconhecida
elixir-lang/elixir,https://github.com/elixir-lang/elixir,26373,2026-04-26T17:08:32Z,5586,With AI Policy,Com politica de IA,15.304109589041095,Linguagem desconhecida
rollup/rollup,https://github.com/rollup/rollup,26271,2026-04-26T17:37:47Z,4000,Without AI Policy,Sem politica de IA,10.95890410958904,Linguagem desconhecida
Infisical/infisical,https://github.com/Infisical/infisical,26237,2026-04-27T00:28:10Z,1360,Without AI Policy,Sem politica de IA,3.7260273972602738,Linguagem desconhecida
XIU2/CloudflareSpeedTest,https://github.com/XIU2/CloudflareSpeedTest,26195,2026-04-26T08:26:59Z,2065,Without AI Policy,Sem politica de IA,5.657534246575342,Linguagem desconhecida
OpenAPITools/openapi-generator,https://github.com/OpenAPITools/openapi-generator,26169,2026-04-26T14:52:58Z,2906,Without AI Policy,Sem politica de IA,7.961643835616439,Linguagem desconhecida
openfaas/faas,https://github.com/openfaas/faas,26144,2026-04-01T14:03:53Z,3412,Without AI Policy,Sem politica de IA,9.347945205479451,Linguagem desconhecida
The-Art-of-Hacking/h4cker,https://github.com/The-Art-of-Hacking/h4cker,26107,2026-04-27T02:06:32Z,3233,Without AI Policy,Sem politica de IA,8.857534246575343,Linguagem desconhecida
mattermost-community/focalboard,https://github.com/mattermost-community/focalboard,26094,2026-04-20T09:56:19Z,2028,Without AI Policy,Sem politica de IA,5.556164383561644,Linguagem desconhecida
actualbudget/actual,https://github.com/actualbudget/actual,26087,2026-04-26T20:48:46Z,1458,With AI Policy,Com politica de IA,3.9945205479452053,Linguagem desconhecida
LazyVim/LazyVim,https://github.com/LazyVim/LazyVim,26079,2026-04-26T18:17:46Z,1213,Without AI Policy,Sem politica de IA,3.3232876712328765,Linguagem desconhecida
vapor/vapor,https://github.com/vapor/vapor,26048,2026-04-20T18:49:33Z,3751,Without AI Policy,Sem politica de IA,10.276712328767124,Linguagem desconhecida
matteocrippa/awesome-swift,https://github.com/matteocrippa/awesome-swift,26009,2026-04-10T14:01:36Z,4308,Without AI Policy,Sem politica de IA,11.802739726027397,Linguagem desconhecida
huggingface/open-r1,https://github.com/huggingface/open-r1,26006,2026-04-02T14:03:15Z,457,Without AI Policy,Sem politica de IA,1.252054794520548,Linguagem desconhecida
yeasy/docker_practice,https://github.com/yeasy/docker_practice,25995,2026-04-27T01:16:55Z,4251,Without AI Policy,Sem politica de IA,11.646575342465754,Linguagem desconhecida
apache/incubator-seata,https://github.com/apache/incubator-seata,25967,2026-04-24T05:42:26Z,2676,Without AI Policy,Sem politica de IA,7.331506849315068,Linguagem desconhecida
stretchr/testify,https://github.com/stretchr/testify,25956,2026-04-08T17:29:08Z,4940,Without AI Policy,Sem politica de IA,13.534246575342467,Linguagem desconhecida
firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,25928,2025-11-19T15:29:48Z,261,Without AI Policy,Sem politica de IA,0.7150684931506849,Linguagem desconhecida
OI-wiki/OI-wiki,https://github.com/OI-wiki/OI-wiki,25916,2026-04-26T16:14:04Z,2846,Without AI Policy,Sem politica de IA,7.7972602739726025,Linguagem desconhecida
google/flatbuffers,https://github.com/google/flatbuffers,25841,2026-04-18T09:52:41Z,4360,Without AI Policy,Sem politica de IA,11.945205479452055,Linguagem desconhecida
wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,25829,2026-04-27T01:32:18Z,3861,Without AI Policy,Sem politica de IA,10.578082191780823,Linguagem desconhecida
react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,25817,2026-01-27T06:53:44Z,3517,Without AI Policy,Sem politica de IA,9.635616438356164,Linguagem desconhecida
VectifyAI/PageIndex,https://github.com/VectifyAI/PageIndex,25816,2026-04-24T16:46:46Z,390,Without AI Policy,Sem politica de IA,1.0684931506849316,Linguagem desconhecida
Cinnamon/kotaemon,https://github.com/Cinnamon/kotaemon,25314,2026-04-03T11:28:24Z,762,With AI Policy,Com politica de IA,2.0876712328767124,Linguagem desconhecida
Max-Eee/NeoPass,https://github.com/Max-Eee/NeoPass,25197,2026-04-11T14:52:06Z,527,Without AI Policy,Sem politica de IA,1.4438356164383561,Linguagem desconhecida
Wilfred/difftastic,https://github.com/Wilfred/difftastic,25151,2026-04-26T23:14:04Z,2686,Without AI Policy,Sem politica de IA,7.358904109589041,Linguagem desconhecida
tsenart/vegeta,https://github.com/tsenart/vegeta,25017,2026-02-16T14:07:07Z,4639,Without AI Policy,Sem politica de IA,12.70958904109589,Linguagem desconhecida
eip-work/kuboard-press,https://github.com/eip-work/kuboard-press,24951,2026-04-04T06:25:52Z,2468,Without AI Policy,Sem politica de IA,6.761643835616439,Linguagem desconhecida
karakeep-app/karakeep,https://github.com/karakeep-app/karakeep,24861,2026-04-25T00:07:58Z,810,Without AI Policy,Sem politica de IA,2.219178082191781,Linguagem desconhecida
cookiecutter/cookiecutter,https://github.com/cookiecutter/cookiecutter,24835,2026-04-01T17:46:44Z,4669,Without AI Policy,Sem politica de IA,12.791780821917808,Linguagem desconhecida
microsoft/JARVIS,https://github.com/microsoft/JARVIS,24668,2025-07-29T13:44:13Z,1123,Without AI Policy,Sem politica de IA,3.0767123287671234,Linguagem desconhecida
containrrr/watchtower,https://github.com/containrrr/watchtower,24591,2025-12-17T14:44:11Z,3940,Without AI Policy,Sem politica de IA,10.794520547945206,Linguagem desconhecida
electron-react-boilerplate/electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,24241,2026-04-15T19:10:20Z,3996,Without AI Policy,Sem politica de IA,10.947945205479453,Linguagem desconhecida
ramda/ramda,https://github.com/ramda/ramda,24083,2026-01-22T07:16:29Z,4692,Without AI Policy,Sem politica de IA,12.854794520547944,Linguagem desconhecida
mvanhorn/last30days-skill,https://github.com/mvanhorn/last30days-skill,24075,2026-04-26T21:16:14Z,93,Without AI Policy,Sem politica de IA,0.2547945205479452,Linguagem desconhecida
lxgw/LxgwWenKai,https://github.com/lxgw/LxgwWenKai,24049,2026-03-17T15:15:14Z,1912,Without AI Policy,Sem politica de IA,5.238356164383561,Linguagem desconhecida
QwenLM/qwen-code,https://github.com/QwenLM/qwen-code,23908,2026-04-27T02:20:38Z,305,Without AI Policy,Sem politica de IA,0.8356164383561644,Linguagem desconhecida
Lissy93/personal-security-checklist,https://github.com/Lissy93/personal-security-checklist,21273,2026-02-28T16:37:20Z,2977,Without AI Policy,Sem politica de IA,8.156164383561643,Linguagem desconhecida
goauthentik/authentik,https://github.com/goauthentik/authentik,21206,2026-04-27T02:39:10Z,2309,Without AI Policy,Sem politica de IA,6.326027397260274,Linguagem desconhecida
hapijs/joi,https://github.com/hapijs/joi,21193,2026-03-30T17:24:52Z,4970,Without AI Policy,Sem politica de IA,13.616438356164384,Linguagem desconhecida
airbytehq/airbyte,https://github.com/airbytehq/airbyte,21141,2026-04-26T19:05:16Z,2099,Without AI Policy,Sem politica de IA,5.750684931506849,Linguagem desconhecida
QwenLM/Qwen,https://github.com/QwenLM/Qwen,21073,2026-03-05T13:55:17Z,997,Without AI Policy,Sem politica de IA,2.7315068493150685,Linguagem desconhecida
pgvector/pgvector,https://github.com/pgvector/pgvector,21007,2026-04-26T21:47:18Z,1832,Without AI Policy,Sem politica de IA,5.019178082191781,Linguagem desconhecida
gildas-lormeau/SingleFile,https://github.com/gildas-lormeau/SingleFile,20992,2026-02-24T15:52:53Z,5705,Without AI Policy,Sem politica de IA,15.63013698630137,Linguagem desconhecida
verl-project/verl,https://github.com/verl-project/verl,20941,2026-04-27T02:03:27Z,542,Without AI Policy,Sem politica de IA,1.484931506849315,Linguagem desconhecida
vitessio/vitess,https://github.com/vitessio/vitess,20930,2026-04-26T20:37:05Z,4686,Without AI Policy,Sem politica de IA,12.838356164383562,Linguagem desconhecida
