file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap,toString/0,false,202,3,1,0,1,3,6,13,1,2,0,6,0,0,1,0,0,0,3,0,2,0,2,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap,eldest/0,false,165,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/ipc/core/FloatProcessor.java,com.jeremyliao.liveeventbus.ipc.core.FloatProcessor,createFromBundle/1[com.jeremyliao.liveeventbus.ipc.core.Bundle],false,22,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/ipc/core/FloatProcessor.java,com.jeremyliao.liveeventbus.ipc.core.FloatProcessor,"writeToBundle/2[com.jeremyliao.liveeventbus.ipc.core.Bundle,java.lang.Object]",false,13,1,0,0,0,2,1,7,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/main/java/com/jeremyliao/lebapp/bean/TestBean2.java,TestBean2$Anonymous1,createFromParcel/1[Parcel],false,28,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/main/java/com/jeremyliao/lebapp/bean/TestBean2.java,TestBean2$Anonymous1,newArray/1[int],false,32,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/BooleanProcessor.java,BooleanProcessor,"writeToBundle/2[Bundle,Object]",false,13,2,0,0,0,2,1,7,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/BooleanProcessor.java,BooleanProcessor,createFromBundle/1[Bundle],false,22,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/liveeventbus-classic/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,SafeCastObserver,onChanged/1[T],false,324,2,0,0,0,2,2,8,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/liveeventbus-classic/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,SafeCastObserver,SafeCastObserver/1[Observer<T>],true,319,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/IpcTestActivity.java,com.jeremyliao.lebapp.activity.IpcTestActivity$Anonymous1,onChanged/1[java.lang.Object],false,28,2,0,0,0,1,5,7,0,1,1,5,0,0,0,0,0,0,2,0,1,2,0,0,0,0,9,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/utils/AppUtils.java,OnAppStatusChangedListener,onForeground/0,false,361,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/utils/AppUtils.java,OnAppStatusChangedListener,onBackground/0,false,363,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous37$Anonymous38,onChanged/1[GoodBean],false,543,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/ThreadUtilsTest.java,ThreadUtilsTest$Anonymous1,run/0,false,31,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/ParcelableProcessor.java,ParcelableProcessor,"writeToBundle/2[Bundle,Object]",false,14,2,0,0,0,2,1,7,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/ParcelableProcessor.java,ParcelableProcessor,createFromBundle/1[Bundle],false,23,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,config/1[java.lang.String],false,103,1,2,1,1,2,3,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,enableLogger/1[boolean],false,114,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,"with/2[java.lang.String,java.lang.Class<T>]",false,85,3,2,1,1,2,3,6,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,33,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,setLifecycleObserverAlwaysActive/1[boolean],false,131,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,setAutoClear/1[boolean],false,135,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,registerReceiver/0,false,118,3,3,2,1,3,3,12,1,2,0,3,0,0,0,1,0,0,0,0,3,0,1,0,0,0,11,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,setLogger/1[com.jeremyliao.liveeventbus.logger.Logger],false,110,3,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,LiveEventBusCore/0,true,75,6,4,0,4,1,1,9,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,24,2,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,config/0,false,99,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore,get/0,false,46,1,13,13,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/service/IpcService.java,com.jeremyliao.lebapp.service.IpcService,onBind/1[com.jeremyliao.lebapp.service.Intent],false,50,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/service/IpcService.java,com.jeremyliao.lebapp.service.IpcService,onCreate/0,false,21,2,2,0,2,1,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/service/IpcService.java,com.jeremyliao.lebapp.service.IpcService,onDestroy/0,false,35,2,2,0,2,1,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous33$Anonymous34,onChanged/1[SerializableObject],false,491,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous31$Anonymous32,onChanged/1[Float],false,466,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous35$Anonymous36,onChanged/1[Bundle],false,516,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/ObservableConfig.java,com.jeremyliao.liveeventbus.core.ObservableConfig,lifecycleObserverAlwaysActive/1[boolean],false,20,1,1,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/ObservableConfig.java,com.jeremyliao.liveeventbus.core.ObservableConfig,autoClear/1[boolean],false,30,1,3,3,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData$ExternalLifecycleBoundObserver,"ExternalLifecycleBoundObserver/2[androidx.lifecycle.LifecycleOwner,androidx.lifecycle.Observer<? super T>]",true,61,3,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData$ExternalLifecycleBoundObserver,shouldBeActive/0,false,66,1,1,0,1,1,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/core/Console.java,Console,getInfo/0,false,17,1,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/core/Console.java,Console,Console/0,true,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcString/0,false,41,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcFloat/0,false,77,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcDouble/0,false,86,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcParcelable/0,false,106,4,3,0,3,1,5,7,0,1,0,5,0,0,0,0,0,0,2,1,2,0,0,0,0,0,8,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcLong/0,false,59,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcSerializable/0,false,95,4,3,0,3,1,5,7,0,1,0,5,0,0,0,0,0,0,2,1,2,0,0,0,0,0,8,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcBool/0,false,68,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcBean/0,false,117,4,3,0,3,1,5,7,0,1,0,5,0,0,0,0,0,0,2,1,2,0,0,0,0,0,8,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,testPostIpcInt/0,false,50,3,2,0,2,1,5,5,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,tearDown/0,false,37,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/IpcPostTest.java,com.jeremyliao.lebapp.IpcPostTest,setUp/0,false,28,3,0,0,0,1,3,5,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.activity.ObserverActiveLevelActivity,onDestroy/0,false,28,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.activity.ObserverActiveLevelActivity,sendMsgToPrevent/0,false,32,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.activity.ObserverActiveLevelActivity,sendMsgToPreventSingle/0,false,38,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.activity.ObserverActiveLevelActivity,onCreate/1[com.jeremyliao.lebapp.activity.Bundle],false,18,3,2,0,2,1,6,7,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/utils/ThreadUtils.java,com.jeremyliao.liveeventbus.utils.ThreadUtils,isMainThread/0,false,10,0,9,9,0,2,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity$Anonymous2,run/0,false,67,0,29,0,29,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData,getVersion/0,false,42,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData,getFieldObservers/0,false,71,1,0,0,0,1,3,5,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,2,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData,observerActiveLevel/0,false,55,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData,"callMethodPutIfAbsent/2[java.lang.Object,java.lang.Object]",false,77,1,1,0,1,1,5,7,1,3,2,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,19,2,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/androidx/lifecycle/ExternalLiveData.java,androidx.lifecycle.ExternalLiveData,"observe/2[androidx.lifecycle.LifecycleOwner,androidx.lifecycle.Observer<? super T>]",false,20,5,2,0,2,6,6,19,2,2,2,6,0,0,0,3,1,0,2,0,2,1,2,0,0,0,32,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity$Anonymous1,onChanged/1[java.lang.String],false,36,1,4,0,4,1,2,4,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/IntProcessor.java,IntProcessor,"writeToBundle/2[Bundle,Object]",false,13,2,0,0,0,2,1,7,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/ipc/core/IntProcessor.java,IntProcessor,createFromBundle/1[Bundle],false,22,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/app-v2/src/main/java/com/jeremyliao/lebapp/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.ObserverActiveLevelActivity,sendMsgToPrevent/0,false,28,1,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/app-v2/src/main/java/com/jeremyliao/lebapp/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.ObserverActiveLevelActivity,onCreate/1[com.jeremyliao.lebapp.Bundle],false,16,1,0,0,0,1,4,6,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/app-v2/src/main/java/com/jeremyliao/lebapp/ObserverActiveLevelActivity.java,com.jeremyliao.lebapp.ObserverActiveLevelActivity,onDestroy/0,false,24,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
